Label,Seed,Trainsize,NumEntities,UniqueEntities,AvgTokens,Lang,Model,F1
MEDIEN,7317,220,30,26,1.7333333333333334,Spanish,Large,0.7692307692307692
PARTEI,7317,220,64,25,1.59375,Spanish,Large,0.8732394366197184
POLITIKER,7317,220,89,64,2.5168539325842696,Spanish,Large,0.7857142857142856
BEHÖRDE,7317,230,95,42,2.5789473684210527,Spanish,Large,0.6842105263157896
JOURNALIST,7317,230,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,230,30,26,1.7333333333333334,Spanish,Large,0.6153846153846153
PARTEI,7317,230,74,26,1.5945945945945945,Spanish,Large,0.8823529411764706
POLITIKER,7317,230,94,67,2.4893617021276597,Spanish,Large,0.8210526315789474
BEHÖRDE,7317,240,102,44,2.5686274509803924,Spanish,Large,0.6666666666666665
JOURNALIST,7317,240,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,240,30,26,1.7333333333333334,Spanish,Large,0.6666666666666666
PARTEI,7317,240,78,28,1.6282051282051282,Spanish,Large,0.8732394366197184
POLITIKER,7317,240,97,69,2.463917525773196,Spanish,Large,0.8222222222222223
BEHÖRDE,7317,241,103,44,2.5533980582524274,Spanish,Large,0.7012987012987012
JOURNALIST,7317,241,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,241,30,26,1.7333333333333334,Spanish,Large,0.5
PARTEI,7317,241,78,28,1.6282051282051282,Spanish,Large,0.9117647058823528
POLITIKER,7317,241,97,69,2.463917525773196,Spanish,Large,0.7555555555555555
BEHÖRDE,9356,20,7,7,3.142857142857143,Spanish,Large,0.6
JOURNALIST,9356,20,0,0,0.0,Spanish,Large,0.8
MEDIEN,9356,20,0,0,0.0,Spanish,Large,0.6666666666666666
PARTEI,9356,20,7,6,1.1428571428571428,Spanish,Large,0.8045977011494252
POLITIKER,9356,20,16,16,2.875,Spanish,Large,0.7105263157894738
BEHÖRDE,9356,30,7,7,3.142857142857143,Spanish,Large,0.625
JOURNALIST,9356,30,0,0,0.0,Spanish,Large,0.8
MEDIEN,9356,30,0,0,0.0,Spanish,Large,0.6666666666666666
PARTEI,9356,30,8,7,1.25,Spanish,Large,0.8536585365853658
POLITIKER,9356,30,31,29,2.4838709677419355,Spanish,Large,0.759493670886076
BEHÖRDE,9356,40,13,10,2.3846153846153846,Spanish,Large,0.6428571428571429
JOURNALIST,9356,40,0,0,0.0,Spanish,Large,0.6666666666666666
MEDIEN,9356,40,1,1,2.0,Spanish,Large,0.6666666666666666
PARTEI,9356,40,8,7,1.25,Spanish,Large,0.8470588235294119
POLITIKER,9356,40,34,30,2.3823529411764706,Spanish,Large,0.7317073170731708
BEHÖRDE,9356,50,16,13,2.4375,Spanish,Large,0.6666666666666666
JOURNALIST,9356,50,0,0,0.0,Spanish,Large,0.8
MEDIEN,9356,50,1,1,2.0,Spanish,Large,0.6666666666666666
PARTEI,9356,50,14,13,1.7142857142857142,Spanish,Large,0.9069767441860463
POLITIKER,9356,50,38,33,2.3947368421052633,Spanish,Large,0.775
BEHÖRDE,9356,60,21,16,2.2857142857142856,Spanish,Large,0.6461538461538462
JOURNALIST,9356,60,0,0,0.0,Spanish,Large,0.8
MEDIEN,9356,60,1,1,2.0,Spanish,Large,0.6666666666666666
PARTEI,9356,60,15,13,1.6666666666666667,Spanish,Large,0.931818181818182
POLITIKER,9356,60,41,35,2.4146341463414633,Spanish,Large,0.7692307692307692
BEHÖRDE,9356,70,28,20,2.1785714285714284,Spanish,Large,0.6865671641791045
JOURNALIST,9356,70,0,0,0.0,Spanish,Large,1.0
MEDIEN,9356,70,7,6,1.5714285714285714,Spanish,Large,0.6666666666666666
PARTEI,9356,70,15,13,1.6666666666666667,Spanish,Large,0.942528735632184
POLITIKER,9356,70,44,36,2.3636363636363638,Spanish,Large,0.7999999999999999
BEHÖRDE,9356,80,29,20,2.1379310344827585,Spanish,Large,0.6769230769230768
JOURNALIST,9356,80,0,0,0.0,Spanish,Large,0.8
MEDIEN,9356,80,7,6,1.5714285714285714,Spanish,Large,0.6666666666666666
PARTEI,9356,80,16,14,1.6875,Spanish,Large,0.9069767441860463
POLITIKER,9356,80,50,40,2.38,Spanish,Large,0.8205128205128205
BEHÖRDE,9356,90,34,23,2.176470588235294,Spanish,Large,0.676470588235294
JOURNALIST,9356,90,1,1,2.0,Spanish,Large,0.6666666666666666
MEDIEN,9356,90,8,7,1.625,Spanish,Large,0.6666666666666666
PARTEI,9356,90,17,14,1.6470588235294117,Spanish,Large,0.9069767441860463
POLITIKER,9356,90,51,41,2.372549019607843,Spanish,Large,0.85
BEHÖRDE,9356,100,36,23,2.1666666666666665,Spanish,Large,0.7096774193548386
JOURNALIST,9356,100,1,1,2.0,Spanish,Large,0.6666666666666666
MEDIEN,9356,100,8,7,1.625,Spanish,Large,0.6666666666666666
PARTEI,9356,100,22,17,1.5909090909090908,Spanish,Large,0.8837209302325582
POLITIKER,9356,100,55,43,2.381818181818182,Spanish,Large,0.9066666666666668
BEHÖRDE,9356,110,37,23,2.135135135135135,Spanish,Large,0.6666666666666666
JOURNALIST,9356,110,1,1,2.0,Spanish,Large,0.8
MEDIEN,9356,110,15,12,1.7333333333333334,Spanish,Large,0.6666666666666666
PARTEI,9356,110,24,17,1.5416666666666667,Spanish,Large,0.9069767441860463
POLITIKER,9356,110,58,44,2.3793103448275863,Spanish,Large,0.8947368421052632
BEHÖRDE,9356,120,41,25,2.1219512195121952,Spanish,Large,0.7384615384615385
JOURNALIST,9356,120,1,1,2.0,Spanish,Large,0.6666666666666666
MEDIEN,9356,120,15,12,1.7333333333333334,Spanish,Large,0.6666666666666666
PARTEI,9356,120,24,17,1.5416666666666667,Spanish,Large,0.942528735632184
POLITIKER,9356,120,62,46,2.403225806451613,Spanish,Large,0.8354430379746837
BEHÖRDE,9356,130,45,27,2.1333333333333333,Spanish,Large,0.7213114754098361
JOURNALIST,9356,130,1,1,2.0,Spanish,Large,0.6666666666666666
MEDIEN,9356,130,16,13,1.75,Spanish,Large,0.6666666666666666
PARTEI,9356,130,24,17,1.5416666666666667,Spanish,Large,0.8837209302325582
POLITIKER,9356,130,64,48,2.4375,Spanish,Large,0.8533333333333333
BEHÖRDE,9356,140,49,28,2.183673469387755,Spanish,Large,0.7741935483870969
JOURNALIST,9356,140,1,1,2.0,Spanish,Large,0.6666666666666666
MEDIEN,9356,140,16,13,1.75,Spanish,Large,0.4
PARTEI,9356,140,31,20,1.6451612903225807,Spanish,Large,0.9047619047619048
POLITIKER,9356,140,68,52,2.4411764705882355,Spanish,Large,0.8684210526315789
BEHÖRDE,9356,150,54,29,2.185185185185185,Spanish,Large,0.7096774193548386
JOURNALIST,9356,150,1,1,2.0,Spanish,Large,0.6666666666666666
MEDIEN,9356,150,16,13,1.75,Spanish,Large,0.6666666666666666
PARTEI,9356,150,31,20,1.6451612903225807,Spanish,Large,0.9069767441860463
POLITIKER,9356,150,78,57,2.358974358974359,Spanish,Large,0.8717948717948718
BEHÖRDE,9356,160,67,32,2.283582089552239,Spanish,Large,0.7500000000000001
JOURNALIST,9356,160,1,1,2.0,Spanish,Large,0.8
MEDIEN,9356,160,16,13,1.75,Spanish,Large,0.5
PARTEI,9356,160,33,20,1.606060606060606,Spanish,Large,0.9176470588235294
POLITIKER,9356,160,80,57,2.35,Spanish,Large,0.8205128205128205
BEHÖRDE,9356,170,72,32,2.263888888888889,Spanish,Large,0.7164179104477612
JOURNALIST,9356,170,1,1,2.0,Spanish,Large,0.8
MEDIEN,9356,170,17,14,1.7647058823529411,Spanish,Large,0.8
PARTEI,9356,170,37,21,1.5945945945945945,Spanish,Large,0.9069767441860463
POLITIKER,9356,170,81,57,2.3333333333333335,Spanish,Large,0.8250000000000001
BEHÖRDE,9356,180,76,32,2.263157894736842,Spanish,Large,0.7826086956521738
JOURNALIST,9356,180,1,1,2.0,Spanish,Large,0.8
MEDIEN,9356,180,17,14,1.7647058823529411,Spanish,Large,0.5
PARTEI,9356,180,37,21,1.5945945945945945,Spanish,Large,0.8837209302325582
POLITIKER,9356,180,87,61,2.3563218390804597,Spanish,Large,0.8250000000000001
BEHÖRDE,9356,190,78,34,2.3076923076923075,Spanish,Large,0.7384615384615385
JOURNALIST,9356,190,1,1,2.0,Spanish,Large,0.8
MEDIEN,9356,190,18,15,1.7777777777777777,Spanish,Large,0.8
PARTEI,9356,190,45,24,1.5777777777777777,Spanish,Large,0.9195402298850576
POLITIKER,9356,190,88,61,2.3636363636363638,Spanish,Large,0.8395061728395062
BEHÖRDE,9356,200,84,36,2.3452380952380953,Spanish,Large,0.6857142857142857
JOURNALIST,9356,200,1,1,2.0,Spanish,Large,0.8
MEDIEN,9356,200,18,15,1.7777777777777777,Spanish,Large,0.8
PARTEI,9356,200,48,26,1.6041666666666667,Spanish,Large,0.942528735632184
POLITIKER,9356,200,92,65,2.4130434782608696,Spanish,Large,0.8461538461538461
BEHÖRDE,9356,210,87,36,2.3448275862068964,Spanish,Large,0.7213114754098361
JOURNALIST,9356,210,1,1,2.0,Spanish,Large,0.8
MEDIEN,9356,210,33,29,1.7575757575757576,Spanish,Large,0.8
PARTEI,9356,210,50,26,1.58,Spanish,Large,0.9195402298850576
POLITIKER,9356,210,100,69,2.45,Spanish,Large,0.8205128205128205
BEHÖRDE,9356,220,95,38,2.3473684210526318,Spanish,Large,0.746268656716418
JOURNALIST,9356,220,1,1,2.0,Spanish,Large,0.8
MEDIEN,9356,220,35,31,1.7714285714285714,Spanish,Large,0.8
PARTEI,9356,220,54,27,1.537037037037037,Spanish,Large,0.942528735632184
POLITIKER,9356,220,102,70,2.4215686274509802,Spanish,Large,0.8461538461538461
BEHÖRDE,9356,230,100,40,2.34,Spanish,Large,0.7397260273972602
JOURNALIST,9356,230,1,1,2.0,Spanish,Large,1.0
MEDIEN,9356,230,35,31,1.7714285714285714,Spanish,Large,0.5
PARTEI,9356,230,61,28,1.4754098360655739,Spanish,Large,0.942528735632184
POLITIKER,9356,230,102,70,2.4215686274509802,Spanish,Large,0.8311688311688312
BEHÖRDE,9356,240,104,41,2.3365384615384617,Spanish,Large,0.7323943661971831
JOURNALIST,9356,240,1,1,2.0,Spanish,Large,0.8
MEDIEN,9356,240,35,31,1.7714285714285714,Spanish,Large,0.6666666666666666
PARTEI,9356,240,69,34,1.6521739130434783,Spanish,Large,0.9302325581395348
POLITIKER,9356,240,105,73,2.4380952380952383,Spanish,Large,0.85
BEHÖRDE,9356,241,105,41,2.3333333333333335,Spanish,Large,0.8235294117647058
JOURNALIST,9356,241,1,1,2.0,Spanish,Large,0.8
MEDIEN,9356,241,35,31,1.7714285714285714,Spanish,Large,0.5
PARTEI,9356,241,71,35,1.6338028169014085,Spanish,Large,0.942528735632184
POLITIKER,9356,241,105,73,2.4380952380952383,Spanish,Large,0.7948717948717949
