Trainset,Model,Seed,Trainsize,Test_size,Best_step,Total_steps,OVERALL,RECALL,PRECISION,BEHÖRDE,JOURNALIST,MEDIEN,PARTEI,POLITIKER
Spanish,Base,6378,40,104,310,400,0.7841726618705036,0.7622377622377622,0.8074074074074075,0.7659574468085107,0.0,0.7368421052631577,0.8421052631578948,0.7647058823529411
Spanish,Base,6378,50,104,246,500,0.7971014492753622,0.7801418439716312,0.8148148148148148,0.7446808510638298,1.0,0.7777777777777778,0.8602150537634408,0.7826086956521738
Spanish,Base,6378,60,104,354,600,0.8057553956834533,0.7832167832167832,0.8296296296296296,0.7070707070707071,0.6666666666666666,0.8888888888888888,0.891304347826087,0.8181818181818182
Spanish,Base,6378,70,104,540,700,0.7816901408450705,0.7449664429530202,0.8222222222222222,0.6990291262135923,0.0,0.7777777777777778,0.8631578947368421,0.8059701492537312
Spanish,Base,6378,80,104,400,800,0.8178438661710037,0.8208955223880597,0.8148148148148148,0.7472527472527473,1.0,0.7058823529411765,0.9032258064516129,0.8181818181818182
Spanish,Base,6378,90,104,827,900,0.8115942028985507,0.7943262411347518,0.8296296296296296,0.7216494845360825,1.0,0.7777777777777778,0.8695652173913044,0.8656716417910448
Spanish,Base,6378,100,104,255,1000,0.8243727598566308,0.7986111111111112,0.8518518518518519,0.7741935483870968,1.0,0.8421052631578948,0.8541666666666666,0.8405797101449276
Spanish,Base,6378,110,104,655,1100,0.8153310104529616,0.7697368421052632,0.8666666666666667,0.7272727272727274,1.0,0.9473684210526316,0.8571428571428572,0.8405797101449276
Spanish,Base,6378,120,104,554,1200,0.8208955223880597,0.8270676691729323,0.8148148148148148,0.75,0.0,0.823529411764706,0.8723404255319148,0.8529411764705882
Spanish,Base,6378,130,104,625,1300,0.8243727598566308,0.7986111111111112,0.8518518518518519,0.7500000000000001,0.0,0.7999999999999999,0.8936170212765957,0.8529411764705882
Spanish,Base,6378,140,104,747,1400,0.8256227758007118,0.7945205479452054,0.8592592592592593,0.7422680412371134,0.0,0.9473684210526316,0.8842105263157894,0.8405797101449276
Spanish,Base,6378,150,104,1492,1500,0.8480565371024734,0.8108108108108109,0.8888888888888888,0.7676767676767676,0.0,0.9473684210526316,0.924731182795699,0.8450704225352113
Spanish,Base,6378,160,104,1426,1600,0.8363636363636364,0.8214285714285714,0.8518518518518519,0.7391304347826088,0.0,1.0,0.9032258064516129,0.8450704225352113
Spanish,Base,6378,170,104,1156,1700,0.8519855595667871,0.8309859154929577,0.8740740740740741,0.7659574468085107,0.0,1.0,0.9148936170212767,0.8571428571428571
Spanish,Base,6378,180,104,922,1800,0.8531468531468532,0.8079470198675497,0.9037037037037037,0.7254901960784312,0.0,1.0,0.9333333333333333,0.9066666666666667
Spanish,Base,6378,190,104,1172,1900,0.8432055749128918,0.7960526315789473,0.8962962962962963,0.7884615384615384,1.0,0.9473684210526316,0.8888888888888888,0.8333333333333334
Spanish,Base,6378,200,104,1420,2000,0.8550724637681159,0.8368794326241135,0.8740740740740741,0.7835051546391751,0.0,1.0,0.9347826086956522,0.823529411764706
Spanish,Base,6378,210,104,1927,2100,0.8631578947368421,0.82,0.9111111111111111,0.7647058823529411,0.0,1.0,0.946236559139785,0.8732394366197184
Spanish,Base,6378,220,104,1814,2200,0.8771929824561403,0.8333333333333334,0.9259259259259259,0.7959183673469388,0.0,0.9473684210526316,0.9148936170212767,0.9315068493150684
Spanish,Base,6378,230,104,1436,2300,0.8732394366197183,0.8322147651006712,0.9185185185185185,0.7843137254901961,0.0,1.0,0.924731182795699,0.9142857142857143
Spanish,Base,6378,240,104,1389,2400,0.8741258741258742,0.8278145695364238,0.9259259259259259,0.7692307692307692,1.0,1.0,0.9565217391304347,0.8857142857142858
Spanish,Base,6378,241,104,2188,2410,0.8652482269503546,0.8299319727891157,0.9037037037037037,0.7878787878787878,0.0,0.9,0.9148936170212767,0.911764705882353
Spanish,Base,5248,20,104,110,200,0.7243589743589743,0.6766467065868264,0.7793103448275862,0.6666666666666667,0.0,0.8636363636363636,0.7428571428571429,0.7199999999999999
Spanish,Base,5248,30,104,267,300,0.7238095238095237,0.6705882352941176,0.7862068965517242,0.6495726495726495,0.0,0.888888888888889,0.7142857142857142,0.7560975609756098
Spanish,Base,5248,40,104,213,400,0.7289719626168225,0.6647727272727273,0.8068965517241379,0.6611570247933886,0.0,0.9333333333333332,0.7428571428571429,0.7058823529411764
Spanish,Base,5248,50,104,362,500,0.7179487179487178,0.6706586826347305,0.7724137931034483,0.6324786324786325,0.0,0.8444444444444444,0.7536231884057971,0.7499999999999999
